ville,historic,building,amenity,tourism,name,name:ar,lat,lon,surface_m2
Tunis,,,place_of_worship,,,,35.1579035384573,8.845849434968676,504.25253296730295
Tunis,,mosque,,,La veille mosquée de Menzel Bourguiba,,37.152706363371856,9.793934825376072,626.6959468651982
Tunis,,yes,place_of_worship,,Mosquée Al-Falah,مسجد الفلاح,36.795527914697544,10.185403021208717,356.71167410653743
Tunis,,yes,place_of_worship,,مسجد التوبة,مسجد التوبة,37.26443447395799,9.84755314762228,948.7471484022986
Tunis,,yes,place_of_worship,,معهد مريم,معهد مريم,37.27043088508819,9.86685159257938,1322.5598337789345
Tunis,,yes,place_of_worship,,Mosquée Arrahma,,36.792738004979476,10.276783362767837,1417.6130455798793
Tunis,,yes,place_of_worship,,الجامع القبلي,الجامع القبلي,36.574583377492644,10.857267592638346,1003.1881769850459
Tunis,,yes,place_of_worship,,Mosquée Al Fath,,36.57875295733485,10.862572535475852,1411.6863426226746
Tunis,,yes,place_of_worship,,Mosquée Al Tawba,,36.59656547515279,10.873732691091956,1737.172354641993
Tunis,,yes,place_of_worship,,,مسجد,35.352660479031265,9.82813335954002,70.51872933808477
Tunis,,yes,place_of_worship,,Mosquée Al Ber,,36.40851697569006,10.6329418909112,382.62446618627445
Tunis,,yes,place_of_worship,,Mosquée Tijania,,36.780801417619806,10.986558480089386,1283.597770411805
Tunis,,yes,place_of_worship,,Grande Mosquée de Menzel Temime,,36.7811807991873,10.989346551962356,3872.9817804763584
Tunis,,yes,place_of_worship,,Mosquée Cité Erriadh,,36.590881715391006,10.508502128075097,4923.027873670467
Tunis,,yes,place_of_worship,,Mosquée de Mornag,,36.678577752666065,10.287914921902063,3657.125888674952
Tunis,,,,museum,متحف النفيضة,متحف النفيضة,36.13532268454517,10.37983679572115,3282.1723856301724
Tunis,,yes,place_of_worship,,الجامع الكبير بنقردان,الجامع الكبير بنقردان,33.13846397501891,11.218181272643076,1793.253592500088
Tunis,,yes,place_of_worship,,Mosquée Al Tawba,,36.77231084648542,10.272024395150043,1214.96599421241
Tunis,,yes,place_of_worship,,Église De Maxula-Rades,,36.7680268611564,10.275551022635002,2096.953308385894
Tunis,,yes,place_of_worship,,Mosquée Sobhan Allah,,35.65455957956544,10.085981458714242,5151.869686122854
Tunis,,yes,place_of_worship,,Mosquée Bémri,,35.663794274015444,10.093166833260856,1050.4551822118347
Tunis,,yes,place_of_worship,,جامع حي الرسالة,جامع حي الرسالة,36.66219186935984,10.324210890118524,1033.4629977115271
Tunis,,,place_of_worship,,Mosquée Cretiville,,36.66217391207657,10.324269052461867,2477.2691870700673
Tunis,,mosque,,,,,36.882534833119685,10.331271119431008,985.7512120670731
Tunis,city_gate,yes,,,,,36.883299700258064,10.331122306667723,37.45098986391943
Tunis,,,place_of_worship,,جامع بلال,جامع بلال,32.94071972714675,10.454109899944276,2153.5163300953914
Tunis,,church,,,كنيسة ماطر,كنيسة ماطر,37.038135169181075,9.667911877713248,1870.3959296664596
Tunis,,mosque,place_of_worship,,مسجد الشهداء,مسجد الشهداء,37.04036459940455,9.66239316614583,2111.5332509169657
Tunis,,yes,place_of_worship,,Grande Mosquée de Dar Chaabane,,36.46638820214939,10.74803718980776,1064.48995529938
Tunis,,yes,place_of_worship,,مسجد الهداية أولاد موسى,مسجد الهداية أولاد موسى,33.51117240576687,10.517170026892797,144.15421383178054
Tunis,,yes,place_of_worship,,,,36.817830120821476,10.12504705573165,989.3814801710607
Tunis,,yes,place_of_worship,,,,36.791042094662835,10.094077853656275,1240.0580199098538
Tunis,,yes,place_of_worship,,جامع المنذر,جامع المنذر,34.772811607962446,10.736708663841757,852.5571736421565
Tunis,,yes,place_of_worship,,جامع مركز عمار,جامع مركز عمار,34.803804520048935,10.73958466282747,637.9505392810051
Tunis,,yes,place_of_worship,,جامع الإمام سحنون,جامع الإمام سحنون,34.79569439418382,10.724513892551437,364.3437356319162
Tunis,,yes,place_of_worship,,جامع الرحمة سيدي عباس,جامع الرحمة سيدي عباس,34.764844541398354,10.737429191868287,1215.0522517918262
Tunis,,yes,place_of_worship,,جامع بلال,جامع بلال,34.76839418233319,10.730879637065593,916.5524380096628
Tunis,,yes,place_of_worship,,جامع مركز سحنون,جامع مركز سحنون,34.793699640742105,10.715286427671852,651.9732654746851
Tunis,,yes,place_of_worship,,جامع المعز,جامع المعز,34.81191696597437,10.705073030118635,692.3189740623338
Tunis,,yes,place_of_worship,,جامع الحسنى,جامع الحسنى,34.774500329696515,10.747613164274423,885.9378642571801
Tunis,,yes,place_of_worship,,الجامع الكبير بساقية الزيت,الجامع الكبير بساقية الزيت,34.801083445402035,10.762035353789363,1410.4996078875915
Tunis,,mosque,,,,,34.80743712910721,10.786409404478205,1194.288963843625
Tunis,,mosque,,,,,34.80419957032489,10.78628244979976,327.8802393882721
Tunis,ruins,,,,Elmakina,,34.933088808215814,9.917161391962527,1055.216882125054
Tunis,ruins,,,,El Banyet,,34.9288291,9.94282695,267.969865488781
Tunis,,yes,place_of_worship,,جامع الفردوس مركز علولو,جامع الفردوس مركز علولو,34.78486684211489,10.693293320526628,633.5123554294457
Tunis,,mosque,,,جامع بازيم,جامع بازيم,33.8252666318359,10.804222418883732,503.5235865032835
Tunis,,mosque,,,,,34.76988163835185,10.774695357946927,153.21361417465917
Tunis,,mosque,,,,,34.82696417464062,10.793018799963319,1168.3953727502837
Tunis,,yes,place_of_worship,,جامع العذار 1,جامع العذار 1,34.75341135719912,10.756085485200359,711.7571348152007
Tunis,,yes,place_of_worship,,جامع التقوى,جامع التقوى,34.74719674797282,10.752191615971217,837.795143565025
Tunis,,yes,place_of_worship,,جامع محمد الكراي,جامع محمد الكراي,34.737318894076104,10.754448654202891,758.9648454784376
Tunis,,yes,place_of_worship,,جامع المنار,جامع المنار,34.732011901160526,10.755359728384619,649.917277442751
Tunis,,yes,place_of_worship,,جامع العذار 2,جامع العذار 2,34.740365741555806,10.745989107889157,1730.0454816848846
Tunis,,yes,place_of_worship,,جامع الصالحين,جامع الصالحين,34.75469556109086,10.72548153977061,729.9020537389691
Tunis,,yes,place_of_worship,,جامع القصاص,جامع القصاص,34.75406048590153,10.709544450666774,318.1419362494434
Tunis,,yes,place_of_worship,,جامع العرفات,جامع العرفات,34.81465403269897,10.715167185113145,1125.8646790886812
Tunis,,yes,place_of_worship,,جامع النصر,جامع النصر,34.79977419148592,10.708853984331226,1122.053559625006
Tunis,,yes,place_of_worship,,جامع الرحيم,جامع الرحيم,34.79371289224088,10.729233001593915,997.0908959570124
Tunis,,yes,place_of_worship,,جامع الرحمان,جامع الرحمان,34.814651335674995,10.73909037885263,1397.9782161335884
Tunis,,yes,place_of_worship,,جامع الرحيم,جامع الرحيم,34.7838959612742,10.772676190250703,356.21965656344645
Tunis,,yes,place_of_worship,,جامع الهداية,جامع الهداية,34.778822740211105,10.768925396879634,1048.3839062918482
Tunis,,yes,place_of_worship,,الجامع الكبير بالشيحية,,34.792332502061114,10.74414121378837,990.086379553052
Tunis,,yes,place_of_worship,,جامع بوشعالة,,34.792537065365785,10.743552237117505,72.66298601880773
Tunis,,yes,place_of_worship,,جامع السيدة عائشة,جامع السيدة عائشة,34.777725772664205,10.744604096385137,564.8912852124876
Tunis,,yes,place_of_worship,,جامع العيادي,جامع العيادي,34.78753985798997,10.737440697096078,637.071099951286
Tunis,,yes,place_of_worship,,جامع الفاروق,جامع الفاروق,34.78337902829011,10.744502561708066,1055.8724836026497
Tunis,,yes,place_of_worship,,جامع الجراية,جامع الجراية,34.77877564357055,10.812971767805529,285.1786263711489
Tunis,,yes,place_of_worship,,جامع شيخ روحه,جامع شيخ روحه,34.75488296083533,10.746342789291658,409.9303377219648
Tunis,,yes,place_of_worship,,جامع السلام بوشعالة,جامع السلام بوشعالة,34.75937024948743,10.742445281909719,335.2795100523879
Tunis,,yes,place_of_worship,,جامع الخليل,جامع الخليل,34.748552916741,10.764231848004451,566.5338373098817
Tunis,,yes,place_of_worship,,جامع الفردوس,جامع الفردوس,34.78627531390639,10.719816884226358,735.0244496402998
Tunis,,yes,place_of_worship,,جامع التقوى,جامع التقوى,34.7841723464407,10.705225657472297,383.6514340783383
Tunis,,yes,place_of_worship,,جامع عمر,جامع عمر,34.77732206312664,10.715677518495022,524.7527791016711
Tunis,,yes,place_of_worship,,جامع السلامي,جامع السلامي,34.75742183398178,10.734432193721826,1095.3273353559312
Tunis,,yes,place_of_worship,,جامع الرحمة,جامع الرحمة,34.74858136619664,10.745941843798432,235.16665427462326
Tunis,,yes,place_of_worship,,جامع البدر,جامع البدر,34.748145548846814,10.740331018503351,722.5986045441333
Tunis,,yes,place_of_worship,,مسجد المغفرة,مسجد المغفرة,34.75372642624822,10.72721669124638,119.60585953647042
Tunis,,yes,place_of_worship,,جامع النور,جامع النور,34.76291046570921,10.7109768188552,287.860618565198
Tunis,,yes,place_of_worship,,جامع الحق,جامع الحق,34.760891393797976,10.70501140546863,693.3922025042659
Tunis,,yes,place_of_worship,,جامع الحمد,جامع الحمد,34.75424905194073,10.715731867252634,900.0818444332746
Tunis,,yes,place_of_worship,,جامع حمزة,جامع حمزة,34.763832874503976,10.698315645737988,968.6587436034317
Tunis,,yes,place_of_worship,,جامع الرحمة,جامع الرحمة,34.790895056815486,10.68670199237197,611.1490613859764
Tunis,,yes,place_of_worship,,جامع الريان,جامع الريان,34.789207944294354,10.69111987905589,669.5901381791278
Tunis,,yes,place_of_worship,,جامع السعيد,جامع السعيد,34.783226633825606,10.69874839383493,642.2499071864004
Tunis,,yes,place_of_worship,,جامع الهدى,جامع الهدى,34.73728258614512,10.711346013875167,1443.6042668909124
Tunis,,yes,place_of_worship,,جامع التوبة,جامع التوبة,34.73113380410093,10.707688401163002,1058.736465395375
Tunis,,yes,place_of_worship,,جامع الرحمة,جامع الرحمة,34.73145700817717,10.72241517429169,1094.7693745503823
Tunis,,yes,place_of_worship,,جامع التقوى,جامع التقوى,34.72050743780231,10.72013235913328,2344.3885498000122
Tunis,,yes,place_of_worship,,جامع حي الحبيب 2,جامع حي الحبيب 2,34.71516158638882,10.72279440835443,1294.8616372076965
Tunis,,yes,place_of_worship,,جامع الإستقامة,جامع الإستقامة,34.81782761017879,10.77588723927286,1000.3509016426784
Tunis,,yes,place_of_worship,,جامع مركز الحديجي,جامع مركز الحديجي,34.76181217060999,10.791511645752951,245.3892080392159
Tunis,ruins,,,,Ksar Saii,,34.926219423118354,9.943524017753562,473.01014854673144
Tunis,ruins,,,,lbir lmaleh,,34.927069890324745,9.945518195529786,20.18685014274573
Tunis,ruins,,,,Hanout Cheikh,,34.95157531373641,9.930942696699162,70.72932623335036
Tunis,,yes,place_of_worship,,جامع المنارة,جامع المنارة,34.80720577316708,10.729020405537678,959.9880743044455
Tunis,,yes,place_of_worship,,جامع التوفيق,جامع التوفيق,34.82686642013574,10.673329882010082,961.915366639751
Tunis,,yes,place_of_worship,,جامع الصافي,جامع الصافي,34.74569783437476,10.74975136649984,436.9024178055119
Tunis,,yes,place_of_worship,,جامع الصديق,جامع الصديق,34.73457009753818,10.728447847547171,420.11655581668197
Tunis,,yes,place_of_worship,,جامع البركة,جامع البركة,34.711808668523844,10.706455751698341,990.0287278081205
Tunis,,yes,place_of_worship,,جامع التوبة,جامع التوبة,34.76984093751111,10.784675800622463,520.5588456354167
Tunis,,yes,place_of_worship,,جامع التوبة,جامع التوبة,34.76984093751111,10.784675800622463,520.5588456354167
Tunis,,,place_of_worship,,جامع الصفا و المروة,جامع الصفا و المروة,36.79428453303246,10.117883503757211,1813.967809195416
Tunis,,,place_of_worship,,مسجد الإمام مالك,مسجد الإمام مالك,36.799032396313685,10.090122103405669,499.4626015145676
Tunis,,mosque,place_of_worship,,جامع التوفيق,جامع التوفيق,36.80031998630857,10.09650050487784,973.463990555357
Tunis,,yes,place_of_worship,,جامع السعادي,جامع السعادي,34.886738491734505,10.846603601147098,1073.075334949588
Tunis,,yes,place_of_worship,,جامع البركة,جامع البركة,34.76137773389042,10.765295706892063,160.41518825652136
Tunis,,yes,place_of_worship,,جامع الغيب 2 الصديق,جامع الغيب 2 الصديق,35.042557232350596,10.729685880009619,384.33201172478937
Tunis,,yes,place_of_worship,,جامع بن سهلون,جامع بن سهلون,34.681014098061326,10.434068751718614,303.89610418541093
Tunis,,yes,place_of_worship,,جامع السمارة,جامع السمارة,34.44682324059153,10.29174698690302,929.3469021466974
Tunis,,yes,place_of_worship,,جامع عمي عمور,جامع عمي عمور,33.86662662818947,10.939615684121518,194.1390378015419
Tunis,,yes,place_of_worship,,جامع أولاد عبد الله,جامع أولاد عبد الله,35.186113338590914,10.987996137678167,1409.2028004384392
Tunis,,yes,place_of_worship,,جامع زالبة,جامع زالبة,35.20395087702976,10.849229677887132,717.3082580122461
Tunis,,yes,place_of_worship,,جامع زردة الجنوبية,جامع زردة الجنوبية,35.28441445632222,10.915647529261111,689.0699473830939
Tunis,,yes,place_of_worship,,جامع زردة الشمالية,جامع زردة الشمالية,35.306250640526805,10.929743562122894,799.4217304835422
Tunis,,yes,place_of_worship,,,,35.435066096186254,10.917257221046231,527.1974978381837
Tunis,,yes,place_of_worship,,Mosquée Chaouachine,,35.57695501770996,10.849952154952716,622.7262062904522
Tunis,,yes,place_of_worship,,Mosquée Boudher,,35.66052158904776,10.82735147818971,1032.5671779828026
Tunis,,yes,place_of_worship,,Mosquee El Salema,,36.76198290914649,10.19115904773708,3138.534390666363
Tunis,,yes,place_of_worship,,جامع أولاد الكيلاني,جامع أولاد الكيلاني,34.50267596621817,10.200455552102511,1151.261197604363
Tunis,,yes,place_of_worship,,جامع الغفران,جامع الغفران,34.74111655865104,10.700679914892277,591.5856611125162
Tunis,,yes,place_of_worship,,جامع اللطايفة,جامع اللطايفة,34.754894510284004,10.183758391568794,337.7744766273861
Tunis,,yes,place_of_worship,,جامع السعيدة,جامع السعيدة,34.96374870131822,9.951129096726214,1086.7217913898376
Tunis,,yes,place_of_worship,,جامع الرحمة,جامع الرحمة,36.138402363607,10.299019817664671,783.0914175392315
Tunis,,yes,place_of_worship,,جامع النصر,جامع النصر,35.14936882120951,9.388336908951315,177.1103262934173
Tunis,,yes,place_of_worship,,زاوية سيدي حميدة,زاوية سيدي حميدة,34.58817723333333,10.561448152025585,63.36913179648854
Tunis,,yes,place_of_worship,,جامع الحكمة,جامع الحكمة,34.67183751312239,10.714535338061967,731.2655529396679
Tunis,,yes,place_of_worship,,جامع الرضوان,جامع الرضوان,34.663486418098344,10.702547435335584,1340.214070847686
Tunis,,,place_of_worship,,مسجد باب الهوى,مسجد باب الهوى,33.92169920967859,8.134296533996775,3557.2580424001435
Tunis,,mosque,,,,,33.92349719025266,8.136875663422861,1855.6098359539556
Tunis,,yes,place_of_worship,,Mosquée El Rhman,,33.92666371740458,8.129212464599199,769.9548585683125
Tunis,,yes,place_of_worship,,جامع اليسر,جامع اليسر,34.83311779651263,10.664165493596443,1019.430420715963
Tunis,,yes,place_of_worship,,جامع بطرية,جامع بطرية,35.073695012806326,11.017745326505914,937.5327417946226
Tunis,,yes,place_of_worship,,مسجد الهداية,مسجد الهداية,34.746578164570785,10.520509462911559,594.0618677543562
Tunis,,yes,place_of_worship,,Le grand Mosquée,,36.695004120963446,10.490599271727623,654.8686024145068
Tunis,,yes,place_of_worship,,Mosquée Ennour,,36.6969566031308,10.491851200086229,452.64816005020316
Tunis,,yes,place_of_worship,,,,33.94111792171595,10.071545990622027,554.4126483886619
Tunis,,yes,place_of_worship,,,,33.86806197538828,10.09079995512521,512.4262313652675
Tunis,,yes,place_of_worship,,جامع المحسنون,جامع المحسنون,36.007926523563135,9.114614205236279,939.7963786446012
Tunis,,yes,place_of_worship,,جامع الرحمة,جامع الرحمة,36.028620733333334,9.077807000000002,733.8830479436855
Tunis,,,place_of_worship,,جامع الرحمة,جامع الرحمة,33.60295840766556,8.913386776004991,503.82192373808675
Tunis,,,place_of_worship,,مسجد كلوامن,مسجد كلوامن,33.588735075140036,8.908366993540232,981.0466793881774
Tunis,,yes,place_of_worship,,الكنيسة الأرثوذكسية ألكسندر نفسكي بنزرت,الكنيسة الأرثوذكسية ألكسندر نفسكي بنزرت,37.2676452,9.863654450000002,186.43508532721808
Tunis,,mosque,place_of_worship,,جامع الرحمة,جامع الرحمة,36.95440258337877,8.756038411946246,1655.7568992412453
Tunis,,,place_of_worship,,جامع الأمانة,جامع الأمانة,36.94480804206589,8.793943839953513,1193.1657866271398
Tunis,,mosque,,,,,33.773798467544786,8.865311390097212,436.03316989837276
Tunis,,yes,place_of_worship,,مسجد علي بن أبي طالب,مسجد علي بن أبي طالب,36.448434750000004,8.437692450000002,90.29036594028767
Tunis,,yes,place_of_worship,,جامع الغزالي,جامع الغزالي,36.802524648511934,8.677734170740589,684.1384644992906
Tunis,,yes,place_of_worship,,جامع التقوى,جامع التقوى,36.45739473904098,8.43659341945489,721.4919336670658
Tunis,,,place_of_worship,,مسجد الأنصار,مسجد الأنصار,32.945667938915236,10.465284007084922,3697.2607184745766
Tunis,,yes,place_of_worship,,mosqée Al Azazna,مسجد العزازنة,33.54025845490194,9.962202767477985,132.481238879519
Tunis,,,place_of_worship,,مسجد تاوجوت,مسجد تاوجوت,33.562775237772414,9.865725487216064,295.78898696805516
Tunis,,mosque,,,,,33.7750894781278,8.851172524991371,6.840287972446051
Tunis,,mosque,,,,,33.775070417250824,8.851233095745867,25.762958419703573
Tunis,,mosque,,,,,33.77499327047315,8.850258914604328,80.63728162831389
Tunis,,mosque,,,,,33.77499327047315,8.850258914604328,80.63728162831389
Tunis,,mosque,,,,,33.7750518,8.85043575,178.1333752962363
Tunis,,mosque,,,,,33.7750518,8.85043575,178.1333752962363
Tunis,,mosque,,,,,33.7767353890425,8.84688574272644,281.8168155423451
Tunis,,yes,place_of_worship,,جامع سحنون,جامع سحنون,35.633975105887735,10.896926881967442,2208.8948599755186
Tunis,,mosque,,,,,33.44217312615569,8.918618173489818,849.2689251293688
Tunis,ruins,,,,Casa del Pavone,,36.56003633716691,8.752947558866051,791.5636122057603
Tunis,,mosque,,,,,33.44267249571497,8.912625722170374,345.71211927322395
Tunis,,mosque,,,,,34.57827085,9.842228500000001,556.7903259701557
Tunis,,mosque,,,,,33.14025456902742,11.206833278869292,1105.4939950821918
Tunis,,mosque,,,,,35.68091088718545,10.082493958159791,980.9014135478085
Tunis,,yes,place_of_worship,,,,36.79899648382597,10.126261599017994,808.1989207874234
Tunis,,mosque,,,,,33.459376802592665,9.018738126827996,139.14036102502442
Tunis,,mosque,,,,,33.458965558684554,9.01932381638419,106.3407070213144
Tunis,,mosque,,,,,33.45912893489932,9.019595476236196,135.0260357796395
Tunis,,mosque,,,,,33.45861869013611,9.019036429501313,139.3573187382623
Tunis,,mosque,,,,,33.45874739801536,9.018994493134358,143.039695334744
Tunis,,mosque,,,,,33.45880408292328,9.019276218551425,66.18584208831777
Tunis,,mosque,,,,,33.458208911108485,9.019517220672412,870.6075729548702
Tunis,,yes,place_of_worship,,,,36.9288334905271,8.87488487095072,382.82187025404306
Tunis,,yes,place_of_worship,,,,36.90832211914611,8.89754685504904,402.7121512980807
Tunis,,yes,place_of_worship,,,,36.92872967281571,8.896430624992165,509.44015466006647
Tunis,,mosque,place_of_worship,,,,36.610985571787275,8.960327590533318,1881.8288116182912
Tunis,,mosque,,,,,35.68427107109443,10.07915068827039,45.59724501422569
Tunis,,mosque,,,,,35.6827141,10.081111349999999,507.5354474654133
Tunis,,mosque,,,,,35.68304610820148,10.088400805903293,35.09139570856683
Tunis,,mosque,,,,,35.68296085,10.088523050000001,60.26723817716554
Tunis,,mosque,,,,,35.682922001747954,10.08868677581808,197.09935017680414
Tunis,,mosque,,,,,35.682774646334686,10.088726781251982,145.895310404257
Tunis,,mosque,,,,,35.68282211867133,10.088483551652537,182.41972897454662
Tunis,,mosque,,,,,35.68271715,10.088201699999999,85.4073485816761
Tunis,,mosque,,,,,35.68265986551345,10.08854082290046,219.98817320107082
Tunis,,mosque,,,,,35.682706725136164,10.088339860078316,81.53978548659173
Tunis,,mosque,,,,,35.683336920159086,10.084098607957607,414.621255686598
Tunis,,mosque,,,,,35.68374737502122,10.08362426643503,685.6838373781239
Tunis,,mosque,,,,,35.68358221565536,10.083811284593326,673.3601418715646
Tunis,,,place_of_worship,,Mosquée ADEM,,36.083252625465185,9.024349564660369,386.2518593206915
Tunis,,mosque,,,,,35.68615627918554,10.083218584081997,437.5434921247952
Tunis,,mosque,,,,,34.77561875,10.796560049999998,794.4186749669957
Tunis,,mosque,,,,,35.68647531225283,10.089349985659691,334.3225660031294
Tunis,,mosque,,,,,36.72860605306702,9.178826904951386,1419.2659112694282
Tunis,,mosque,,,,,35.68817239027341,10.08514718680496,33.75504119962399
Tunis,,mosque,,,,,35.68818414561894,10.085421889483522,35.341668967979814
Tunis,,mosque,,,,,35.68858323181574,10.085266849210832,36.10409541499687
Tunis,,mosque,,,,,35.6895065504975,10.086790779305623,1233.9605651968502
Tunis,,,place_of_worship,,مسجد أسد بن الفرات,مسجد أسد بن الفرات,35.035196910961595,9.475281903796866,5126.296900919144
Tunis,,mosque,,,,,35.03541391937459,9.47548784574642,252.446725828722
Tunis,,mosque,,,,,35.03484067561141,9.47500403336509,18.103809603204624
Tunis,,yes,place_of_worship,,,,36.75175321376735,10.780477108963572,704.9434738991926
Tunis,,mosque,,,,,33.92163695,8.1343713,433.9200087899447
Tunis,,yes,place_of_worship,,,,37.01132849306099,10.95405675870073,522.7083645272108
Tunis,,yes,place_of_worship,,,,37.01129886979898,10.954489812103418,1829.8103684186267
Tunis,,yes,place_of_worship,,,,36.47302571375689,10.789890600789661,781.0460857627982
Tunis,,yes,place_of_worship,,جامع كركر,جامع كركر,35.48187911898159,10.640604142192508,1490.1136833802682
Tunis,,yes,place_of_worship,,,,35.34152858841482,10.03579054560591,426.01713004800655
Tunis,,yes,place_of_worship,,Mosquée Slouguia,,36.59396589719241,9.518902757890482,2783.427230881678
Tunis,,yes,place_of_worship,,,,34.970734676126334,10.370612254130325,1773.6947233355036
Tunis,,yes,place_of_worship,,جامع ليماقس,جامع ليماقس,33.76629446928047,9.081638613297406,1530.3583793570788
Tunis,,,place_of_worship,,الجامع الكبير بمنزل عبد الرحمان,الجامع الكبير بمنزل عبد الرحمان,37.23578849484071,9.862413020891674,4149.445945248575
Tunis,,yes,place_of_worship,,,,37.24930765174679,9.86397045216147,550.7921217340835
Tunis,,yes,place_of_worship,,جامع حي مراد,جامع حي مراد,36.77226502337918,10.109677487939171,531.8119600266573
Tunis,tomb,yes,,,سيدي أبو سعدون,سيدي أبو سعدون,36.80962154544095,10.161005580765716,49.39250374438229
Tunis,,yes,place_of_worship,,,,36.74950152551522,10.111741578365947,544.9563974574781
Tunis,,yes,place_of_worship,,,,36.77480612168431,10.094032250937515,1152.2471506145641
Tunis,,yes,place_of_worship,,,,36.78697677353948,10.102563626841192,457.4817616294278
Tunis,,yes,place_of_worship,,,,36.79072105628839,10.117773871752938,555.5977193263107
Tunis,,yes,place_of_worship,,,,36.787928317325665,10.119148150192235,487.40815616629465
Tunis,,yes,place_of_worship,,,,36.85389015930841,10.164996372928156,833.283084854779
Tunis,,,place_of_worship,,مسجد نشيو,مسجد نشيو,34.32983357090627,8.966088692163131,1403.1261229700665
Tunis,,yes,place_of_worship,,,,35.8591241436944,9.20115287207638,2702.071615823898
Tunis,,yes,place_of_worship,,Mosquée Dar Essalem Raoued,,36.95443622011048,10.230903154523903,875.4710713317626
Tunis,,,place_of_worship,,جامع الرحمة,جامع الرحمة,36.834377902071665,10.199326200719353,2017.744503670342
Tunis,,mosque,,,,,36.83438317077085,10.199336615541338,1647.179415329266
Tunis,,mosque,place_of_worship,,جامع سيدي محمد,جامع سيدي محمد,34.68572776184432,11.166324448534134,349.451184411213
Tunis,,mosque,,,,,34.68583082759853,11.16638371581301,4.296662700839981
Tunis,,yes,place_of_worship,,,,36.76388613129173,10.097591328692934,906.8881525360092
Tunis,,yes,place_of_worship,,كنيسة زغوان,كنيسة زغوان,36.39915105085906,10.148156209134646,358.4123773839116
Tunis,church,yes,arts_centre,,Centre culturel Hassan Zmerli,,36.79243010191267,10.174190268099151,156.5692161169792
Tunis,,yes,place_of_worship,,,,35.83991718505505,8.634253627986608,203.30736205608383
Tunis,monument,,,,قوس نابل,قوس نابل,36.453869649244346,10.734145489114981,25.191084525479525
Tunis,,yes,place_of_worship,,جامع العجانقة,جامع العجانقة,35.1376093960367,10.904598650706673,346.97990228585485
Tunis,,yes,place_of_worship,,جامع عقاقش,جامع عقاقش,35.05311714185811,10.966105626099434,1154.8428513052183
Tunis,,yes,place_of_worship,,Mosquée Jenan Jelassi,,35.29019233957128,11.023693681166208,2468.4507828103833
Tunis,,yes,place_of_worship,,Mosquée Ettawba Errachercha,,35.301059959423704,10.981065824275127,585.753558861642
Tunis,,yes,place_of_worship,,,,35.2664592401909,10.956059460014563,1108.3116368310143
Tunis,,yes,place_of_worship,,جامع سيدي الشريف,جامع سيدي الشريف,36.467633627830196,10.74833528099048,431.2160922689022
Tunis,,yes,place_of_worship,,جامع الصفا,جامع الصفا,36.716854362149284,10.369175099753654,1392.0286456873619
Tunis,,yes,place_of_worship,,جامع الحسن بالسعادة,جامع الحسن بالسعادة,35.36488078984511,10.825047683429231,1092.026406753856
Tunis,,yes,place_of_worship,,جامع العكارمة,جامع العكارمة,34.936901374557394,9.90834634726319,549.8660569236097
Tunis,,mosque,place_of_worship,,,,33.65895518049431,9.795387857116864,515.2433306408034
Tunis,,mosque,place_of_worship,,,,33.66471613213347,9.796047851657855,792.5938423155781
Tunis,,yes,place_of_worship,,,,36.77117640852027,10.199178610469644,168.52008804540688
Tunis,,yes,place_of_worship,,جامع الجموسي,جامع الجموسي,34.74486791614392,10.72786400013886,924.0895272824384
Tunis,,yes,place_of_worship,,,,36.403454653200555,10.140044315424207,471.5249939384915
Tunis,,yes,place_of_worship,,جامع البسباسية,جامع البسباسية,37.06313473738315,9.924736211846435,1140.6448381427304
Tunis,,mosque,,,جامع الطارق,,36.768671233333336,10.1124119,1050.064367016816
Tunis,,mosque,,,,,36.752772231441746,10.111657686413025,983.5203931134738
Tunis,,mosque,,,Mozlaf Mosque,,33.05224024858931,10.321276159430818,1031.8726230108225
Tunis,archaeological_site,,,,Avitta Bibba amphitheatre,,36.41024946682737,9.700183477714567,1662.2261005977796
Tunis,archaeological_site,,,,Roman triumphal arch,,36.40884191284619,9.7059538654571,67.01754789598428
Tunis,,yes,place_of_worship,,,,33.12909152827788,11.212491885393371,852.5136776561418
Tunis,,yes,place_of_worship,,,,36.465515675572846,10.749407458372058,242.78585419604178
Tunis,,mosque,,,,,36.4661412237823,10.74910825608794,1421.5493355990304
Tunis,archaeological_site,,,,قصر غرماسة,قصر غرماسة,32.98384310557374,10.251425715503494,249662.0901274797
Tunis,,mosque,,,,,34.41154260688866,7.92736259804507,436.8419961423674
Tunis,,yes,place_of_worship,,,,33.50464729698713,10.481894492590069,671.4239017609399
Tunis,,yes,place_of_worship,,جامع الشهداء,جامع الشهداء,37.275458829376355,9.85640643442716,1087.1727645868486
Tunis,,yes,place_of_worship,,مسجد حي النجاح,,37.15206953373418,9.782621347878617,1110.9025210482014
Tunis,,yes,place_of_worship,,Mosquée Al-Amal,,35.9738392824414,10.097752545342939,1214.6104346194554
Tunis,,yes,place_of_worship,,,,36.85622515188768,10.282144899013554,931.9068767437782
Tunis,,yes,place_of_worship,,مسجد الفتح,,33.58885968305491,10.701148955039447,2373.293986369491
Tunis,building,residential,,,,,36.859672140117745,10.196295593642144,201.59967808005027
Tunis,,yes,place_of_worship,,,,36.88222547280935,10.280425680800338,328.7561956544755
Tunis,building,yes,,,,,33.80893743043289,10.968023104869117,440.0210119529187
